atclNo,cortarNo,rletTpCd,tradTpCd,flrInfo,prc,spc1,spc2,direction,lat,lng,atclFetrDesc,tagList,rltrNm
2058752518,1156012400,A02,A1,중/15,40000,84,56,,37.519084,126.888158,세안고 투자추천,"['25년이내', '방두개', '화장실한개', '중층']",LBA현대공인중개사사무소
2058746514,1156011000,A03,A1,고/40,450000,296,244,,37.517538,126.932569,92 주상복합 펜트하우스 단독 테라스 세대,"['25년이내', '테라스', '역세권', '대형평수']",바크공인중개사
2058837749,1156012600,A01,A1,고/15,72000,79,59,남향,37.522175,126.883428,"전세안고매매, 올수리, 깨끗, 신혼부부거주중","['25년이상', '올수리', '역세권', '방두개']",신동아공인중개사사무소
2058740042,1156012400,A02,A1,고/15,59000,123,84,남향,37.51866,126.887078,세안고 남향 상태깨끗,"['15년이내', '방세개', '화장실두개', '고층']",파라곤홈시티공인중개사사무소
2058619650,1156011200,A01,A1,저/25,30000,43,31,북서향,37.52089,126.89285,전세끼고 매매 가능,"['25년이내', '역세권', '소형평수', '방한개']",대우공인중개사
2058762155,1156012400,A02,A1,저/15,37000,84,56,남향,37.518828,126.888761,급매 세안고 상태깨끗 문래역세권 주변편의시설굿,"['25년이내', '급매', '방두개', '화장실한개']",파라곤홈시티공인중개사사무소
2058738315,1156012100,A01,A1,중/21,155000,168,137,남향,37.517793,126.891717,늦은입주 또는 임대안고,"['25년이내', '역세권', '대형평수', '방네개이상']",우리공인중개사사무소
2058739537,1156011000,A03,A1,고/40,175000,125,104,,37.517538,126.932569,38B 한강조망 프리미엄세대,"['25년이내', '역세권', '방세개', '화장실두개']",바크공인중개사
2055315293,1156012800,A02,A1,4/7,14000,52,31,,37.53483,126.89736,급매 당산역도보5분 복층형오피스텔,"['25년이내', '역세권', '복층', '급매']",당산승리공인중개사사무소
2055296265,1156011800,C03,A1,3/-1,197500,152,299,남향,37.509311,126.903757,풀옵션 신축급 주택매매.세놓기 좋은집.고객의 행복을 중개합니다.,"['2년이내', '화장실네개이상', '방네개이상', '주차가능']",탑부동산공인중개사사무소
2055346201,1156011800,C03,A1,1/0,54000,89,49,남동향,37.508144,126.901902,신안산선 도림사거리역2분.단독주택매매.현재 전세임대중입니다.,"['25년이상', '방세개', '화장실한개', '남동향']",탑부동산공인중개사사무소
2055082302,1156012100,A01,A1,5/15,80000,80,58,남향,37.517858,126.892927,"특올수리, 상태최상의 귀한 입주매물 ","['25년이상', '올수리', '역세권', '방세개']",정보부동산공인중개사사무소
2055286863,1156013300,C02,A1,1/55,14100,41,29,,37.502595,126.898653,l전세끼고매매l원룸매매l넓은평수l대림동l공동중개환영l,"['10년이내', '1층', '화장실한개']",예스공인중개사
2055213783,1156010800,C02,A1,2/10,36000,63,48,북서향,37.524579,126.90869,신축4년차 쓰리룸 갭투자 너무 저렴한 금액,"['4년이내', '역세권', '화장실한개']",프랜드공인중개사사무소
2055284369,1156010700,C02,A1,2/6,25700,40,33,,37.522195,126.903633,l주거겸사업자가능l5호선영등포시장역역세권l1호선인근l매매투자환영l,"['4년이내', '역세권', '화장실한개']",예스공인중개사
2054993861,1156012300,A01,A1,14/17,120000,111,84,남향,37.516861,126.886842,"2호선 3년차 신축,세안고,조용한 단지,로얄층,전망굿,편의시설굿","['4년이내', '역세권', '방세개', '화장실두개']",삼성부동산공인중개사
2055234948,1156013200,C03,A1,2/0,260000,215,130,,37.498664,126.918494,대로변 신축부지 추천. 7호선 보라매역 도보3분거리. 교통 최고 요지.,['역세권'],yes공인중개사사무소
2055215193,1156010800,C02,A1,10/10,29000,36,30,동향,37.524625,126.908871,저렴한 3천만원 갭투자 호재많은 영등포구,"['4년이내', '역세권', '화장실한개']",프랜드공인중개사사무소
2055028119,1156011300,A01,A1,11/16,77000,70,49,,37.524627,126.898913,새아파트2룸입주가능신혼추천중문에어컨헬스장영등포구청역세권,"['10년이내', '역세권', '방두개', '화장실한개']",대원리슈빌공인중개사사무소
2057517034,1156013300,C03,A1,2/2,145000,210,195,,37.490778,126.897023,대림역2호선 7호선,"['역세권', '대형평수', '총2층']",서울부동산공인중개사사무소
2057505234,1156011800,C02,A1,1/4,16500,32,27,,37.508162,126.898037,신도림역세권.입주가능,"['25년이내', '1층', '소형평수', '방두개']",청구공인중개사사무소
2057520156,1156013200,C03,A1,2/-1,81400,122,168,북동향,37.507301,126.905936,신길동의 위치하며 신안산선 수혜를 볼 주택,"['25년이상', '방네개이상', '화장실세개', '주차가능']",중앙공인중개사사무소
2058054727,1156011800,A01,A1,중/28,130000,109,84,남향,37.509218,126.900757,"로얄동, 판상형구조, 내부상태 깔끔, 입주협의","['10년이내', '방세개', '화장실두개', '중층']",아트자이미래부동산공인중개사
2057533959,1156010800,C02,A1,3/13,34500,46,29,,37.523927,126.909332,개발가능지역 저렴한투자 실거주 가능합니다,"['2년이내', '역세권', '화장실한개']",대박공인중개사
2057514469,1156012800,C02,A1,2/6,27000,50,29,,37.537321,126.896458,"당산, 선유도 최저가 투룸 매물","['10년이내', '역세권', '화장실한개', '소형평수']",주식회사부동산중개법인황금
2057523095,1156013200,D03,A1,3/-1,190000,169,329,,37.510616,126.918149,코너 꼬마빌딩,[],(주)케이에스부동산중개법인(KS)
2057515550,1156012600,A02,A1,12/15,20000,44,18,남동향,37.521013,126.884452,매매가치있는 더블역세권 복층오피스텔,"['10년이내', '복층', '화장실한개', '소형평수']",다올(단지내)공인중개사 사무소
2057526495,1156013000,C02,A1,6/12,20800,31,15,,37.542689,126.888675,서부간선로 올림픽대로 바로 진입 가능 풀옵션 오피스텔,"['화장실한개', '소형평수', '방한개']",꿀벌공인중개사사무소
2057470171,1156010300,C02,A1,6/8,30500,50,36,,37.519979,126.908953,영등포뉴타운 소액투자 효자물건,"['2년이내', '역세권', '화장실한개']",써밋공인중개사사무소
2057501724,1156013200,D03,A1,4/-1,830000,656,1595,,37.507032,126.910752,사러가시장 개발후 미래가치 우수함,[],래미안사랑공인중개사사무소 
2057476521,1156012400,A02,A1,8/15,60000,124,85,남향,37.518983,126.887318,문래역영문초구조좋은조용한주거용오피,"['15년이내', '방세개', '화장실두개', '중층']",우리공인중개사사무소(합동)
2057465886,1156011600,C02,A1,6/6,50000,56,44,,37.5335,126.904209,당산역 초역세권 신축3룸 빌라 전세끼고 ,"['4년이내', '역세권', '소형평수', '탑층']",독일공인중개사사무소
2057490007,1156011000,D02,A1,2/10,30000,65,38,,37.519713,126.931362,신규임차인 준비중,"['역세권', '주차가능']",열린공인중개사사무소
2057480339,1156013300,C03,A1,4/-1,215000,159,315,북서향,37.490873,126.905633,신안산선개통 호재 상가건물 1.5룸으로 관리가 좋은건물,"['4년이내', '방네개이상', '주차가능', '풀옵']",호박공인중개사사무소
2057474722,1156013200,C03,A1,1/-1,60000,89,39,,37.499758,126.91419,EWHA이화 평단가 저렴한 단독주택 투자추천,['역세권'],이화(단지내)공인중개사사무소
2057472354,1156012500,C02,A1,3/7,23300,28,18,,37.523596,126.888801,양평11구역 규제적용안받는 오피스텔,"['2년이내', '역세권', '화장실한개']",써밋공인중개사사무소
2057504919,1156012800,C02,A1,5/6,22000,34,29,,37.538657,126.895612,초역세권 ,"['15년이내', '역세권', '화장실한개', '소형평수']",선유봉공인중개사사무소
2057458162,1156013200,C02,A1,4/4,44500,77,76,남동향,37.497163,126.915169,아파트형구조 넓은 쓰리룸,"['25년이내', '화장실두개', '탑층', '방세개']",뜰안채 공인중개사사무소
2057470734,1156012500,A01,A1,10/10,32000,32,25,남향,37.523587,126.889527,전세안고 매매 소액투자 실투자금4천만원,"['2년이내', '역세권', '소형평수']",써밋공인중개사사무소
2057501224,1156013000,C02,A1,4/5,16000,37,27,,37.543298,126.889912,실입주 가능 양평동 빌라 매매,"['10년이내', '소형평수', '방두개', '화장실한개']",예스공인중개사
2057470370,1156011800,C03,A1,2/-1,92500,122,194,,37.508345,126.903144,,[],조은자이공인중개사사무소
2057471605,1156012500,C02,A1,6/7,33300,40,29,남향,37.523529,126.888762,양평11구역 소액투자 실투자금4천만원,"['2년이내', '역세권', '화장실한개']",써밋공인중개사사무소
2057482916,1156012600,A02,A1,3/15,16500,44,18,,37.521013,126.884452,풀옵션복층원룸양평역이용 ,"['10년이내', '복층', '화장실한개', '소형평수']",현대공인중개사사무소
2057499692,1156012200,Z00,A1,1/1,247500,148,129,,37.514422,126.891201,문래동 4가 도시환경정비구역 내 건물,[],문래동소망공인중개사사무소
2057472562,1156012500,C02,A1,9/9,45000,36,22,,37.524052,126.888455,두개층사용 방4개 화장실2개 실거주용,"['2년이내', '역세권', '화장실두개']",써밋공인중개사사무소
2057472729,1156010500,C02,A1,10/11,36000,40,40,,37.51973,126.901978,전세끼고 소액투자 영등포준공업지역,"['2년이내', '역세권', '소형평수']",써밋공인중개사사무소
2057495964,1156013200,D05,A1,2/0,188000,188,183,남향,37.498653,126.914641,"4차선대로변,명도다했음,신축가능","['25년이상', '방세개', '화장실한개', '주차가능']",대길공인중개사사무소
2057492799,1156013200,C02,A1,3/5,25300,30,29,,37.510069,126.911449,투룸풀옵션신축 010.3012.0235 잔여호실마감임박 입주투자모두가능,"['2년이내', '소형평수', '방두개', '화장실한개']",행복한공인중개사사무소
2057442467,1156012800,A02,A1,6/15,18000,44,23,남향,37.536824,126.899571,내년1월만기 복층남향,"['25년이내', '역세권', '복층']",삼부르네상스공인중개사
2057457886,1156011000,D02,A1,-1/17,38000,114,58,,37.521437,126.930654,전용17.6 일반상업지역 지분3.56 유동인구 많은 건물,[],트럼프공인중개사사무소
2057315031,1156010400,A02,A1,5/13,19000,28,17,남향,37.518625,126.907327,소액투자 월세받으세요,"['2년이내', '역세권', '소형평수']",써밋공인중개사사무소
2057437095,1156012000,D03,A1,4/-1,1200000,1107,1844,,37.511969,126.893092,역세권 대로변 투자수익건물,['역세권'],강남탑빌딩공인중개사사무소
2057451321,1156013300,Z00,A1,3/1,220000,211,299,,37.488687,126.901329,월세700만원 수익형원룸주택,['역세권'],투데이공인중개사사무소
2057452819,1156013300,C03,A1,3/-1,220000,211,299,남향,37.488687,126.901329,월세700만원 수익형원룸주택,"['4년이내', '역세권', '화장실네개이상']",투데이공인중개사사무소
2057453847,1156013300,C03,A1,3/0,150000,192,339,남향,37.494952,126.905049,"빌라식 건축물, 주인 세대 정말 좋아요. ","['25년이내', '방네개이상', '화장실네개이상', '주차가능']",성원부동산공인중개사사무소
2057447935,1156013200,D05,A1,4/-1,274000,275,575,,37.495603,126.909597,"아파트지역내 개발부지 시유지불하 후 다중,다세대주택으로 개발시 수익실현",['25년이상'],비티에스(BTS)공인중개사사무소
2057325836,1156013000,C02,A1,2/6,25500,37,29,동향,37.541655,126.890158,단지형 투룸 오피스텔 세끼고,"['4년이내', '화장실한개', '소형평수']",리베라공인중개사사무소
2057327082,1156010300,A01,A1,11/11,17300,21,14,,37.523087,126.910407,"신축형 복층오피스텔 실입주가능, 임대수익형으로도 Good","['4년이내', '역세권', '복층', '소형평수']",에이스부동산
2057316384,1156013200,D05,A1,1/-2,47800,79,84,남서향,37.510415,126.916888,급매물 해제된지역 재추진중 상가주택 올세,"['25년이상', '급매', '방두개', '화장실두개']",뉴타운제일공인중개사
2057322238,1156011000,D02,A1,-1/35,60000,85,45,,37.521178,126.918655,전용14.호텔.오피스텔 지하 유동인구 상가,"['15년이내', '역세권', '주차가능', '엘리베이터']",소호부동산공인중개사사무소
2057445886,1156013200,C02,A1,4/4,23500,59,54,,37.514877,126.914743,급매. 빠른 입주 또는 갭투자가능.,"['역세권', '급매', '소형평수', '탑층']",두산위브공인중개사사무소
2057432574,1156012600,D02,A1,5/8,51000,150,108,,37.52336,126.885243,"역세권,수익률좋고 위치좋은곳,절충가","['역세권', '주차가능']",목동소망공인중개사사무소
2057316774,1156013200,C03,A1,2/-1,62400,79,114,남향,37.505532,126.904771,월세 수입 누리면서 재개발기다리기 좋은집,"['25년이상', '방네개이상', '화장실네개이상', '남향']",뉴타운제일공인중개사
2057457652,1156010800,D02,A1,3/3,38000,140,66,,37.524404,126.906762,"동층에병원,약국,카페등입점성업중,","['4년이내', '역세권', '총3층']",아크로명품공인중개사사무소
2057424465,1156010800,C02,A1,5/5,38000,66,59,남향,37.52346,126.90905,"지분많은 빌라매매,전세끼고","['25년이내', '역세권', '화장실한개', '탑층']",경남아너스빌부동산
2057326074,1156013200,B01,A1,26/29,128000,85,59,남서향,37.504197,126.912606,"조합원분, 로얄동 로얄층, 확장옵션, 판상형","['2년이내', '대단지', '방세개', '화장실두개']",SK중앙부동산중개사사무소
2057457356,1156011000,D02,A1,-1/5,180000,99,99,,37.521458,126.925077,여의도 최고위치 지분多 투자추천,"['역세권', '엘리베이터', '천장에어컨', '총5층']",공작부동산
2057444508,1156010800,D05,A1,3/0,280000,178,252,남서향,37.523592,126.909847,종합병원 옆 수익형상가주택 주위 개발호재영향 지가상승 예상지역,"['25년이상', '역세권', '방네개이상', '화장실네개이상']",청담우리부동산중개사무소
2057253082,1156011500,A01,A1,3/15,105000,80,59,남향,37.53035,126.90105,"남향,수리되어 깨끗,입주가능,당산역인접","['25년이내', '역세권', '방두개', '화장실한개']",스마일부동산 공인중개사사무소
2057314005,1156010300,A01,A1,8/13,12100,20,12,,37.520407,126.911238,"역세권, 초 급매물 입니다. 최고 로얄층, 전세가로 내집마련","['10년이내', '역세권', '급매', '소형평수']",신정네거리역부동산공인중개사사무소
2056070327,1156010800,A02,A1,4/9,33000,89,42,,37.524164,126.909825,"전세안고 투자, 대로변, 여의도 접근성 양호","['2년이내', '역세권', '방두개', '화장실한개']",아크로부동산공인중개사사무소
2057206652,1156011600,A02,A1,7/7,18000,32,21,,37.532898,126.904739,당산역 초역세권 신축급 풀옵션 넓은 개인테라스 딸린 투자매물 ,"['10년이내', '테라스', '역세권', '소형평수']",독일공인중개사사무소
2057192045,1156011400,A01,A1,24/25,150000,129,114,,37.529587,126.901375,02 3667 1100 주인직접의뢰 남향 수리되어깨끗 입주협의,"['25년이내', '역세권', '방네개이상', '화장실두개']",당산하나공인중개사사무소
2057194562,1156011000,A01,A1,3/13,150000,60,60,남동향,37.520473,126.938229,시범18 특급 대단지 한강변 신탁재건축,"['25년이상', '대단지', '소형평수', '방두개']",포도공인중개사
2057233260,1156013200,A01,A1,8/15,105000,102,84,남향,37.498286,126.912113,남향로열층 특급수리 전세안고투자 주인이유보함,"['25년이상', '역세권', '방세개', '화장실한개']",로얄공인중개사
2057213447,1156011700,A01,A1,11/20,140000,141,114,,37.534054,126.905948,02 3667 1100  남향 한강뷰 초역세권 입주협의,"['25년이상', '역세권', '대형평수', '방네개이상']",당산하나공인중개사사무소
2057189036,1156011800,A02,A1,11/15,27000,84,45,남서향,37.50793,126.895901,투룸오피스텔매매 신도림역5분거리 남서향,"['25년이내', '역세권', '화장실한개']",하나에셋공인중개사사무소
2057255301,1156012600,A02,A1,5/10,12000,40,18,,37.522868,126.883339,급매 스카이시티 단지앞에 있는 벽산부동산입니다.,"['10년이내', '역세권', '급매', '소형평수']",벽산공인중개사사무소
2057307117,1156010200,A01,A1,3/13,70000,103,84,남향,37.517268,126.914277,"신길역 1, 5호선 근접하고 남향으로 입주 가능합니다","['15년이내', '역세권', '방세개', '화장실두개']",알짜황금공인중개사사무소
2057278519,1156011000,A02,A1,4/12,24000,68,34,남향,37.531139,126.921095,,"['15년이내', '역세권', '화장실한개', '방한개']",웰컴진미공인중개사사무소
2057193285,1156011700,A03,A1,3/15,60000,83,64,서향,37.528195,126.906645,02 2068 4989 주인직접 올수리됨,"['15년이내', '올수리', '방세개', '화장실한개']",당산제일공인
2057262571,1156010900,A02,A1,9/9,14500,36,19,남향,37.527387,126.904077,,"['10년이내', '소형평수', '탑층', '화장실한개']",스타공인중개사사무소
2057260994,1156010900,A02,A1,9/9,14500,32,17,,37.527387,126.904077,"급매,신축급,월세끼고,앞이탁틔워 시원함,수익율높음","['10년이내', '급매', '소형평수', '탑층']",스타공인중개사사무소
2057254614,1156012600,A02,A1,7/8,31000,51,39,,37.522854,126.882459,럭셔리하고 우아한 신축오피스에서 실거주하세요.,"['4년이내', '역세권', '소형평수', '방한개']",벽산공인중개사사무소
2057260466,1156010900,A02,A1,8/9,14500,36,19,,37.527387,126.904077,"급매,신축급,월세끼고,롯데마트,구립체육관등 편의시설들과 교통이 편리함","['10년이내', '급매', '소형평수', '화장실한개']",스타공인중개사사무소
2057232656,1156011500,A02,A1,4/20,23000,49,23,남향,37.532937,126.900126,"전세 안고금2억,소액으로 가능, 풀옵션. 대단지 남향입니다.","['10년이내', '역세권', '소형평수', '방한개']",플러스공인중개사사무소
2057193381,1156012100,A01,A1,14/15,115000,109,84,남향,37.519036,126.897468,"2호선 초역세권,정남향,세안고,로얄층,위치굿,편의시설굿,","['15년이내', '역세권', '방세개', '화장실두개']",삼성부동산공인중개사
2058840690,1156013300,D05,A1,3/-1,150000,152,279,,37.49193,126.902093,대로변 상가주택 가격도 좋아요,"['역세권', '방네개이상']",21세기공인중개사
2058723334,1156013300,D03,A1,11/-2,2000000,738,4022,,37.493585,126.898493,대로변 역세권 우량입지의 빌딩,['역세권'],아주대동부동산
2058814125,1156010800,C02,A1,4/5,46000,75,65,남향,37.523983,126.908594,"5호선,승강기,3룸.화2개,입주.주차가능","['25년이내', '역세권', '방세개', '화장실두개']",미래공인중개사사무소
2058823874,1156013200,D03,A1,4/-1,430000,284,582,,37.512157,126.916273,역세권 대로변 준주거지역 올근생 수익형 빌딩,[],(주)케이에스부동산중개법인(KS)
2058750572,1156011100,C02,A1,4/5,37000,58,58,,37.522028,126.897726,초역세권 쓰리룸입니다. 전용 넓고 채광 완전 좋아요. 앞뒤 베란다 넓어요,"['15년이내', '테라스', '역세권', '소형평수']",당산공인중개사사무소
2058607135,1156013300,C02,A1,2/2,14500,41,37,동향,37.499115,126.899727,저렴한빌라.시세보다저렴함.입주가능함.급매물.,"['급매', '소형평수', '탑층', '방세개']",삼성공인중개사사무소
2058809383,1156010700,D05,A1,3/-1,136000,118,197,,37.522521,126.903745,"초역세권,귀한 상가주택, 입주가능,","['25년이내', '역세권', '방세개', '화장실한개']",미래공인중개사사무소
2058834565,1156013300,C03,A1,2/0,72000,116,125,,37.494803,126.901487,급매 더블역세권 위치좋고 수익.투자성높음 건축가능,"['역세권', '급매', '방네개이상', '화장실네개이상']",이룸부동산공인중개사사무소
2058805103,1156013300,A01,A1,고/15,85000,107,84,남향,37.487027,126.89994,2호선구디역 2분 입주가능한 확장형 매물,"['15년이내', '역세권', '확장형', '방세개']",원니스공인중개사사무소
2058563921,1156011400,A01,A1,고/15,110000,102,84,남향,37.530762,126.895949,올수리 입주가능함,"['25년이상', '올수리', '방세개', '화장실두개']",삼성쉐르빌공인중개사사무소
2058717420,1156012800,D04,A1,5/-1,1820000,981,2571,,37.535311,126.897763,양화대교 남단 코너 4층건물.준공업지역.사옥으로 최적.,['역세권'],인스빌공인
2058823460,1156012900,D03,A1,4/-1,1250000,579,1242,,37.538988,126.892215,초역세권 대로변 준공업지역 넓고 반듯한 신축부지 추천,['역세권'],(주)케이에스부동산중개법인(KS)
2058774846,1156013200,B01,A1,중/27,123000,80,59,,37.502906,126.913944,탑강추T833.1300 귀한물건 로얄동.층   조합원물건  역가까운동 ,"['2년이내', '방세개', '화장실두개', '중층']",탑(단지내)공인중개사사무소
2058555777,1156011500,A03,A1,고/15,85000,80,59,,37.533253,126.902192,한강조망BEST 풀옵션소형아파트,"['25년이내', '역세권', '방두개', '화장실한개']",가원공인
2058786471,1156012500,A02,A1,중/8,22000,28,17,남향,37.524076,126.889961,대로변 위치한 더스톤오피스텔 매매 1.5 풀옵션입니다.,"['4년이내', '역세권', '화장실한개']",아테네공인중개사사무소
2058813353,1156013200,A03,A1,저/15,76000,107,80,,37.51104,126.910662,주인거주 관리양호 깔끔 투자환영 영등포역 도보6분,"['10년이내', '방세개', '화장실두개', '세대당1대']",대성공인중개사사무소
2058725147,1156012000,D04,A1,4/-1,1500000,1109,1847,,37.511969,126.893092,6차선대로변코너 신도림역인근 준공업지역,['역세권'],벽산애니콜(단지내)공인중개사사무소
2058590119,1156011300,A01,A1,고/16,69000,58,40,동향,37.524167,126.898841,전세안고 쾌적조용 넓은거실과발코니있는방2개 주차굿헬스장무료,"['10년이내', '역세권', '소형평수', '방두개']",계룡리슈빌갤러리부동산 공인중개사 사무소
2058588336,1156010800,A02,A1,고/9,23000,32,21,남향,37.525515,126.908884,전망좋고 밝게트인 1.5룸 ,"['2년이내', '역세권', '소형평수', '방한개']",아크로명품공인중개사사무소
2058619655,1156011700,A02,A1,중/9,29800,38,25,,37.531012,126.90722,"당산역 신축 복층 오피스텔,잔여 호실 중 고층,수납장 및 컨디션","['2년이내', '복층', '화장실한개']",택스앤리얼티세무사부동산중개
2058565467,1156011000,A01,A1,중/12,310000,197,183,남향,37.5207,126.92034,60 매매 지분30.4 재건축추진단지 세안고 매매,"['25년이상', '역세권', '대형평수', '방네개이상']",여의도자이공인중개사사무소
2058553633,1156011500,A02,A1,중/20,19500,53,24,북향,37.533293,126.900608,,"['10년이내', '역세권', '소형평수', '화장실한개']",플러스공인중개사사무소
